Date/Time,InteriorLights:Electricity [J](Hourly),InteriorEquipment:Electricity [J](Hourly),Gas:Facility [J](Hourly),ElectricityNet:Facility [J](Hourly),Electricity:Facility [J](Hourly),Gas:Facility [J](Daily),Electricity:Facility [J](TimeStep),Electricity:Facility [J](Daily) 
 01/01  00:10:00,,,,,,,1546859.2710684883 
 01/01  00:20:00,,,,,,,1546859.2710684883 
 01/01  00:30:00,,,,,,,1546859.2710684883 
 01/01  00:40:00,,,,,,,1546859.2710684883 
 01/01  00:50:00,,,,,,,1546859.2710684883 
 01/01  01:00:00,2923570.596441192,2043891.660634611,0.0,9281155.62641093,9281155.62641093,,1546859.2710684883 
 01/01  01:10:00,,,,,,,1546859.2710684883 
 01/01  01:20:00,,,,,,,1546859.2710684883 
 01/01  01:30:00,,,,,,,1546859.2710684883 
 01/01  01:40:00,,,,,,,1546859.2710684883 
 01/01  01:50:00,,,,,,,1546859.2710684883 
 01/01  02:00:00,2923570.596441192,2043891.660634611,0.0,9281155.62641093,9281155.62641093,,1546859.2710684883 
 01/01  02:10:00,,,,,,,1546859.2710684883 
 01/01  02:20:00,,,,,,,1546859.2710684883 
 01/01  02:30:00,,,,,,,1546859.2710684883 
 01/01  02:40:00,,,,,,,1546859.2710684883 
 01/01  02:50:00,,,,,,,1546859.2710684883 
 01/01  03:00:00,2923570.596441192,2043891.660634611,0.0,9281155.62641093,9281155.62641093,,1546859.2710684883 
 01/01  03:10:00,,,,,,,1546859.2710684883 
 01/01  03:20:00,,,,,,,1546859.2710684883 
 01/01  03:30:00,,,,,,,1546859.2710684883 
 01/01  03:40:00,,,,,,,1546859.2710684883 
 01/01  03:50:00,,,,,,,1546859.2710684883 
 01/01  04:00:00,2923570.596441192,2043891.660634611,0.0,9281155.62641093,9281155.62641093,,1546859.2710684883 
 01/01  04:10:00,,,,,,,1546859.2710684883 
 01/01  04:20:00,,,,,,,1546859.2710684883 
 01/01  04:30:00,,,,,,,1546859.2710684883 
 01/01  04:40:00,,,,,,,1546859.2710684883 
 01/01  04:50:00,,,,,,,1546859.2710684883 
 01/01  05:00:00,2923570.596441192,2043891.660634611,0.0,9281155.62641093,9281155.62641093,,1546859.2710684883 
 01/01  05:10:00,,,,,,,1546859.2710684883 
 01/01  05:20:00,,,,,,,1546859.2710684883 
 01/01  05:30:00,,,,,,,1546859.2710684883 
 01/01  05:40:00,,,,,,,1546859.2710684883 
 01/01  05:50:00,,,,,,,1546859.2710684883 
 01/01  06:00:00,2923570.596441192,2043891.660634611,0.0,9281155.62641093,9281155.62641093,,1546859.2710684883 
 01/01  06:10:00,,,,,,,1732475.8710684884 
 01/01  06:20:00,,,,,,,1732475.8710684884 
 01/01  06:30:00,,,,,,,1732475.8710684884 
 01/01  06:40:00,,,,,,,1732475.8710684884 
 01/01  06:50:00,,,,,,,1732475.8710684884 
 01/01  07:00:00,2923570.596441192,2043891.660634611,0.0,10394855.226410931,10394855.226410931,,1732475.8710684884 
 01/01  07:10:00,,,,,,,1732475.8710684884 
 01/01  07:20:00,,,,,,,1165379.7012656488 
 01/01  07:30:00,,,,,,,1155119.3616599695 
 01/01  07:40:00,,,,,,,1146471.2522375007 
 01/01  07:50:00,,,,,,,1137177.327358401 
 01/01  08:00:00,2796833.442246884,2043891.660634611,0.0,7458288.072216622,7458288.072216622,,1121664.5586266134 
 01/01  08:10:00,,,,,,,1121018.7431699825 
 01/01  08:20:00,,,,,,,1112370.6337475137 
 01/01  08:30:00,,,,,,,1121018.7431699825 
 01/01  08:40:00,,,,,,,1112370.6337475137 
 01/01  08:50:00,,,,,,,1111281.9596976655 
 01/01  09:00:00,2589854.043260586,2043891.660634611,0.0,6689342.673230324,6689342.673230324,,1111281.9596976655 
 01/01  09:10:00,,,,,,,1111281.9596976655 
 01/01  09:20:00,,,,,,,1111281.9596976655 
 01/01  09:30:00,,,,,,,1111281.9596976655 
 01/01  09:40:00,,,,,,,1111281.9596976655 
 01/01  09:50:00,,,,,,,1111281.9596976655 
 01/01  10:00:00,2568848.943672887,2043891.660634611,0.0,6668337.573642624,6668337.573642624,,1111927.7751542964 
 01/01  10:10:00,,,,,,,1111927.7751542964 
 01/01  10:20:00,,,,,,,1110839.1011044484 
 01/01  10:30:00,,,,,,,1110839.1011044484 
 01/01  10:40:00,,,,,,,1111484.9165610793 
 01/01  10:50:00,,,,,,,1111484.9165610793 
 01/01  11:00:00,2573702.266879534,2043891.660634611,0.0,6673190.896849271,6673190.896849271,,1116615.0863639189 
 01/01  11:10:00,,,,,,,1116615.0863639189 
 01/01  11:20:00,,,,,,,1116615.0863639189 
 01/01  11:30:00,,,,,,,1131039.1810458583 
